sourceID,sourceVertexID,sourceEntityValue,targetVertexID,targetEntityValue
ebay - #331762747878,15089678327474,ebay - #331762747878,150896783286,actsl
ebay - #331762764030,15089678327845,ebay - #331762764030,150896783286,actsl
ebay - #262260276955,15089678321991,ebay - #262260276955,150896783286,actsl
ebay - #331762717856,15089678327465,ebay - #331762717856,150896783286,actsl
ebay - #331852747881,15089678328833,ebay - #331852747881,150896783286,actsl
ebay - #231825696203,1508967832254,ebay - #231825696203,150896783286,actsl
ebay - #231853690179,1508967832633,ebay - #231853690179,150896783286,actsl
ebay - #331762748435,15089678327486,ebay - #331762748435,150896783286,actsl
ebay - #331858865176,15089678329169,ebay - #331858865176,150896783286,actsl
ebay - #331852749234,15089678328841,ebay - #331852749234,150896783286,actsl
ebay - #231826441008,1508967832368,ebay - #231826441008,1508967832100,anat-fren
ebay - #331852719426,15089678328569,ebay - #331852719426,1508967832100,anat-fren
ebay - #262430515100,15089678322370,ebay - #262430515100,1508967832100,anat-fren
ebay - #262302364194,15089678322149,ebay - #262302364194,1508967832100,anat-fren
ebay - #231940048862,1508967832923,ebay - #231940048862,1508967832100,anat-fren
ebay - #262430515146,15089678322372,ebay - #262430515146,1508967832100,anat-fren
ebay - #262442871159,15089678322568,ebay - #262442871159,1508967832100,anat-fren
ebay - #262258927510,15089678321946,ebay - #262258927510,1508967832100,anat-fren
ebay - #231940037569,1508967832850,ebay - #231940037569,1508967832100,anat-fren
ebay - #331785264536,15089678328392,ebay - #331785264536,150896783286,actsl
ebay - #231826440120,1508967832340,ebay - #231826440120,150896783286,actsl
ebay - #231853689561,1508967832596,ebay - #231853689561,150896783286,actsl
ebay - #231853681951,1508967832435,ebay - #231853681951,150896783286,actsl
ebay - #231948648200,15089678321317,ebay - #231948648200,150896783286,actsl
ebay - #262430536868,15089678322492,ebay - #262430536868,150896783286,actsl
ebay - #231948646158,15089678321295,ebay - #231948646158,150896783286,actsl
ebay - #331858818688,15089678328855,ebay - #331858818688,150896783286,actsl
ebay - #331858852496,15089678328887,ebay - #331858852496,150896783286,actsl
ebay - #262073593140,15089678321654,ebay - #262073593140,150896783286,actsl
ebay - #262258915751,15089678321864,ebay - #262258915751,1508967832100,anat-fren
ebay - #262302368754,15089678322290,ebay - #262302368754,1508967832100,anat-fren
ebay - #231825684795,1508967832180,ebay - #231825684795,1508967832100,anat-fren
ebay - #331858858879,15089678329018,ebay - #331858858879,1508967832100,anat-fren
ebay - #262258901282,15089678321762,ebay - #262258901282,1508967832100,anat-fren
ebay - #262302364298,15089678322152,ebay - #262302364298,1508967832100,anat-fren
ebay - #262258932031,15089678321964,ebay - #262258932031,1508967832100,anat-fren
ebay - #231825676276,1508967832104,ebay - #231825676276,1508967832100,anat-fren
ebay - #262442937463,15089678322580,ebay - #262442937463,1508967832100,anat-fren
ebay - #331852717016,15089678328497,ebay - #331852717016,150896783286,actsl
ebay - #262302369879,15089678322312,ebay - #262302369879,150896783286,actsl
ebay - #262260279481,15089678322016,ebay - #262260279481,150896783286,actsl
ebay - #231853682079,1508967832437,ebay - #231853682079,150896783286,actsl
ebay - #231906731642,1508967832725,ebay - #231906731642,150896783286,actsl
ebay - #331762749687,15089678327506,ebay - #331762749687,150896783286,actsl
ebay - #331762759056,15089678327713,ebay - #331762759056,150896783286,actsl
ebay - #262302370376,15089678322323,ebay - #262302370376,150896783286,actsl
ebay - #231940045470,1508967832867,ebay - #231940045470,150896783286,actsl
ebay - #331762759248,15089678327716,ebay - #331762759248,150896783286,actsl
ebay - #262258925107,15089678321920,ebay - #262258925107,1508967832100,anat-fren
ebay - #262430539388,15089678322517,ebay - #262430539388,1508967832100,anat-fren
ebay - #263220703860,15089678322843,ebay - #263220703860,1508967832100,anat-fren
ebay - #231825693544,1508967832243,ebay - #231825693544,1508967832100,anat-fren
ebay - #231948586078,15089678321046,ebay - #231948586078,1508967832100,anat-fren
ebay - #262430528566,15089678322459,ebay - #262430528566,1508967832100,anat-fren
ebay - #231948627564,15089678321064,ebay - #231948627564,15089678321066,2126410972
ebay - #262258898380,15089678321725,ebay - #262258898380,150896783285,elena@actsl.com
ebay - #331785261138,15089678328333,ebay - #331785261138,150896783285,elena@actsl.com
ebay - #231948635560,15089678321185,ebay - #231948635560,150896783286,actsl
ebay - #262302365390,15089678322185,ebay - #262302365390,150896783286,actsl
ebay - #262258919874,15089678321888,ebay - #262258919874,150896783286,actsl
ebay - #231948635953,15089678321193,ebay - #231948635953,150896783286,actsl
ebay - #331762753954,15089678327587,ebay - #331762753954,150896783286,actsl
ebay - #231940049977,1508967832940,ebay - #231940049977,150896783286,actsl
ebay - #231825687685,1508967832206,ebay - #231825687685,150896783286,actsl
ebay - #262302361650,15089678322066,ebay - #262302361650,150896783286,actsl
ebay - #331785251518,15089678328178,ebay - #331785251518,150896783286,actsl
ebay - #331763304332,15089678327885,ebay - #331763304332,150896783286,actsl
ebay - #331858863209,15089678329110,ebay - #331858863209,150896783285,elena@actsl.com
ebay - #262260281664,15089678322041,ebay - #262260281664,150896783285,elena@actsl.com
ebay - #231853679722,1508967832396,ebay - #231853679722,150896783285,elena@actsl.com
ebay - #231826438827,1508967832315,ebay - #231826438827,150896783285,elena@actsl.com
ebay - #331852717940,15089678328530,ebay - #331852717940,150896783285,elena@actsl.com
ebay - #262430545635,15089678322546,ebay - #262430545635,150896783285,elena@actsl.com
ebay - #331785260427,15089678328311,ebay - #331785260427,150896783285,elena@actsl.com
ebay - #331852718138,15089678328535,ebay - #331852718138,150896783285,elena@actsl.com
ebay - #331858857397,15089678328983,ebay - #331858857397,150896783285,elena@actsl.com
ebay - #231853687903,1508967832543,ebay - #231853687903,150896783285,elena@actsl.com
ebay - #331763304860,15089678327914,ebay - #331763304860,150896783285,elena@actsl.com
ebay - #331858853822,15089678328916,ebay - #331858853822,150896783285,elena@actsl.com
ebay - #331858853869,15089678328919,ebay - #331858853869,150896783285,elena@actsl.com
ebay - #262258908391,15089678321809,ebay - #262258908391,150896783285,elena@actsl.com
ebay - #331763305051,15089678327923,ebay - #331763305051,150896783285,elena@actsl.com
ebay - #231707001558,150896783284,ebay - #231707001558,150896783285,elena@actsl.com
ebay - #231940050773,1508967832961,ebay - #231940050773,150896783285,elena@actsl.com
ebay - #331762755162,15089678327608,ebay - #331762755162,150896783285,elena@actsl.com
ebay - #331858856162,15089678328978,ebay - #331858856162,150896783285,elena@actsl.com
ebay - #231825679859,1508967832144,ebay - #231825679859,150896783285,elena@actsl.com
ebay - #331785255966,15089678328241,ebay - #331785255966,150896783285,elena@actsl.com
ebay - #331852709342,15089678328464,ebay - #331852709342,150896783285,elena@actsl.com
ebay - #231825686789,1508967832192,ebay - #231825686789,150896783285,elena@actsl.com
ebay - #231948586127,15089678321049,ebay - #231948586127,150896783285,elena@actsl.com
ebay - #262258908762,15089678321818,ebay - #262258908762,150896783285,elena@actsl.com
ebay - #331858854556,15089678328938,ebay - #331858854556,150896783285,elena@actsl.com
ebay - #331858854728,15089678328942,ebay - #331858854728,150896783285,elena@actsl.com
ebay - #231825683317,1508967832167,ebay - #231825683317,150896783285,elena@actsl.com
ebay - #231853687817,1508967832522,ebay - #231853687817,150896783285,elena@actsl.com
ebay - #231826440834,1508967832361,ebay - #231826440834,150896783285,elena@actsl.com
ebay - #262073593562,15089678321668,ebay - #262073593562,150896783285,elena@actsl.com
ebay - #331858864222,15089678329157,ebay - #331858864222,150896783285,elena@actsl.com
ebay - #331825967887,15089678328455,ebay - #331825967887,150896783285,elena@actsl.com
ebay - #262430532712,15089678322470,ebay - #262430532712,150896783285,elena@actsl.com
ebay - #331852719712,15089678328571,ebay - #331852719712,150896783285,elena@actsl.com
ebay - #262442960018,15089678322762,ebay - #262442960018,150896783285,elena@actsl.com
ebay - #231948629810,15089678321101,ebay - #231948629810,150896783286,actsl
ebay - #231940021544,1508967832729,ebay - #231940021544,150896783286,actsl
ebay - #262258893439,15089678321686,ebay - #262258893439,150896783286,actsl
ebay - #331852715490,15089678328481,ebay - #331852715490,150896783286,actsl
ebay - #231948627801,15089678321072,ebay - #231948627801,150896783286,actsl
ebay - #331858819105,15089678328863,ebay - #331858819105,150896783286,actsl
ebay - #231825687992,1508967832209,ebay - #231825687992,150896783286,actsl
ebay - #262258893323,15089678321678,ebay - #262258893323,150896783286,actsl
ebay - #231940049444,1508967832934,ebay - #231940049444,150896783286,actsl
ebay - #231853692301,1508967832670,ebay - #231853692301,150896783286,actsl
ebay - #262258910166,15089678321827,ebay - #262258910166,150896783285,elena@actsl.com
ebay - #231948627846,15089678321077,ebay - #231948627846,150896783285,elena@actsl.com
ebay - #331852746018,15089678328815,ebay - #331852746018,150896783285,elena@actsl.com
ebay - #231948627564,15089678321064,ebay - #231948627564,150896783285,elena@actsl.com
ebay - #231826440168,1508967832348,ebay - #231826440168,150896783285,elena@actsl.com
ebay - #262258905479,15089678321783,ebay - #262258905479,150896783285,elena@actsl.com
ebay - #262258902606,15089678321768,ebay - #262258902606,150896783285,elena@actsl.com
ebay - #231948647587,15089678321306,ebay - #231948647587,150896783285,elena@actsl.com
ebay - #262260279350,15089678322010,ebay - #262260279350,150896783285,elena@actsl.com
ebay - #331785263052,15089678328371,ebay - #331785263052,150896783286,actsl
ebay - #231940062416,15089678321009,ebay - #231940062416,150896783286,actsl
ebay - #262442941984,15089678322632,ebay - #262442941984,150896783286,actsl
ebay - #331785266053,15089678328421,ebay - #331785266053,150896783286,actsl
ebay - #231940050246,1508967832948,ebay - #231940050246,150896783286,actsl
ebay - #231853687518,1508967832515,ebay - #231853687518,150896783286,actsl
ebay - #262430543540,15089678322533,ebay - #262430543540,150896783286,actsl
ebay - #231940027691,1508967832801,ebay - #231940027691,150896783286,actsl
ebay - #231853688418,1508967832572,ebay - #231853688418,150896783286,actsl
ebay - #331785258787,15089678328273,ebay - #331785258787,150896783286,actsl
ebay - #331852746415,15089678328821,ebay - #331852746415,150896783285,elena@actsl.com
ebay - #331852716886,15089678328493,ebay - #331852716886,150896783285,elena@actsl.com
ebay - #331762758557,15089678327701,ebay - #331762758557,150896783285,elena@actsl.com
ebay - #331858818948,15089678328859,ebay - #331858818948,150896783285,elena@actsl.com
ebay - #231853682358,1508967832441,ebay - #231853682358,150896783285,elena@actsl.com
ebay - #331852717414,15089678328511,ebay - #331852717414,150896783285,elena@actsl.com
ebay - #331858852253,15089678328873,ebay - #331858852253,150896783285,elena@actsl.com
ebay - #331785249688,15089678328072,ebay - #331785249688,150896783285,elena@actsl.com
ebay - #262302367217,15089678322245,ebay - #262302367217,150896783285,elena@actsl.com
ebay - #231948640040,15089678321215,ebay - #231948640040,150896783286,actsl
ebay - #231940028164,1508967832808,ebay - #231940028164,150896783286,actsl
ebay - #262260276135,15089678321977,ebay - #262260276135,150896783286,actsl
ebay - #262430543170,15089678322529,ebay - #262430543170,150896783286,actsl
ebay - #331852720543,15089678328584,ebay - #331852720543,150896783286,actsl
ebay - #331762754058,15089678327594,ebay - #331762754058,150896783286,actsl
ebay - #231940045762,1508967832875,ebay - #231940045762,150896783286,actsl
ebay - #262302367856,15089678322261,ebay - #262302367856,150896783286,actsl
ebay - #231853693083,1508967832675,ebay - #231853693083,150896783286,actsl
ebay - #331858852918,15089678328894,ebay - #331858852918,150896783286,actsl
ebay - #231825699486,1508967832291,ebay - #231825699486,150896783285,elena@actsl.com
ebay - #331785267544,15089678328440,ebay - #331785267544,150896783285,elena@actsl.com
ebay - #331852738800,15089678328719,ebay - #331852738800,150896783285,elena@actsl.com
ebay - #331763306782,15089678328009,ebay - #331763306782,150896783285,elena@actsl.com
ebay - #262302362176,15089678322096,ebay - #262302362176,150896783285,elena@actsl.com
ebay - #231853686928,1508967832500,ebay - #231853686928,150896783285,elena@actsl.com
ebay - #262258895084,15089678321698,ebay - #262258895084,150896783285,elena@actsl.com
ebay - #262442949345,15089678322673,ebay - #262442949345,150896783285,elena@actsl.com
ebay - #231940047580,1508967832894,ebay - #231940047580,150896783285,elena@actsl.com
ebay - #331785267734,15089678328446,ebay - #331785267734,150896783286,actsl
ebay - #331858853356,15089678328903,ebay - #331858853356,150896783286,actsl
ebay - #262442956002,15089678322712,ebay - #262442956002,150896783286,actsl
ebay - #331852739022,15089678328724,ebay - #331852739022,150896783286,actsl
ebay - #231940046873,1508967832882,ebay - #231940046873,150896783286,actsl
ebay - #331858862848,15089678329100,ebay - #331858862848,150896783286,actsl
ebay - #331762756978,15089678327648,ebay - #331762756978,150896783286,actsl
ebay - #231940046371,1508967832878,ebay - #231940046371,150896783286,actsl
ebay - #231853684111,1508967832460,ebay - #231853684111,150896783286,actsl
ebay - #231825696864,1508967832259,ebay - #231825696864,150896783286,actsl
ebay - #331762759985,15089678327729,ebay - #331762759985,150896783285,elena@actsl.com
ebay - #231940047128,1508967832886,ebay - #231940047128,150896783285,elena@actsl.com
ebay - #331858863015,15089678329103,ebay - #331858863015,150896783285,elena@actsl.com
ebay - #262073593243,15089678321657,ebay - #262073593243,150896783285,elena@actsl.com
ebay - #331858860930,15089678329054,ebay - #331858860930,150896783285,elena@actsl.com
ebay - #331785261614,15089678328337,ebay - #331785261614,150896783285,elena@actsl.com
ebay - #331852739673,15089678328737,ebay - #331852739673,150896783285,elena@actsl.com
ebay - #331785249085,15089678328043,ebay - #331785249085,150896783285,elena@actsl.com
ebay - #262430514063,15089678322354,ebay - #262430514063,150896783285,elena@actsl.com
ebay - #262430514101,15089678322358,ebay - #262430514101,150896783285,elena@actsl.com
ebay - #331852740796,15089678328754,ebay - #331852740796,150896783285,elena@actsl.com
ebay - #262442871709,15089678322575,ebay - #262442871709,150896783285,elena@actsl.com
ebay - #331852734914,15089678328674,ebay - #331852734914,150896783285,elena@actsl.com
ebay - #331852739771,15089678328746,ebay - #331852739771,150896783285,elena@actsl.com
ebay - #262302368764,15089678322295,ebay - #262302368764,150896783285,elena@actsl.com
ebay - #331785250597,15089678328126,ebay - #331785250597,150896783285,elena@actsl.com
ebay - #262430540247,15089678322519,ebay - #262430540247,150896783285,elena@actsl.com
ebay - #331858862297,15089678329078,ebay - #331858862297,150896783285,elena@actsl.com
